# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 19:00:46 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 7.00000 19.4397754669 2.6305370301   19.126  5.053  4.4603  3.460    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.862 -6.406 -5.344 -5.071 -4.955 -4.807 -4.448 -4.356 -4.264
0.0015467 -1.00000 7.00000 19.4402866364 2.6305371463   19.126  5.054  4.4556  3.440    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.864 -6.429 -5.371 -5.100 -4.988 -4.845 -4.491 -4.398 -4.303
0.0015467 -1.00000 7.00000 19.4408016205 2.6305372634   19.127  5.055  4.4507  3.420    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.867 -6.453 -5.398 -5.131 -5.022 -4.883 -4.533 -4.439 -4.343
0.0015467 -1.00000 7.00000 19.4413261414 2.6305373827   19.127  5.056  4.4455  3.398    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.869 -6.480 -5.430 -5.167 -5.060 -4.922 -4.573 -4.478 -4.381
0.0015467 -1.00000 7.00000 19.4418582916 2.6305375037   19.128  5.057  4.4400  3.375    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.872 -6.510 -5.465 -5.206 -5.100 -4.963 -4.615 -4.520 -4.421
0.0015467 -1.00000 7.00000 19.4422683716 2.6305375969   19.128  5.057  4.4355  3.356    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.874 -6.533 -5.493 -5.237 -5.131 -4.995 -4.647 -4.552 -4.451
0.0015467 -1.00000 7.00000 19.4426898956 2.6305376928   19.129  5.058  4.4307  3.336    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.876 -6.558 -5.522 -5.269 -5.164 -5.028 -4.680 -4.584 -4.482
0.0015467 -1.00000 7.00000 19.4431381226 2.6305377947   19.129  5.059  4.4254  3.314    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.878 -6.586 -5.553 -5.303 -5.199 -5.064 -4.716 -4.619 -4.515
0.0015467 -1.00000 7.00000 19.4436187744 2.6305379039   19.129  5.060  4.4194  3.289    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.880 -6.613 -5.585 -5.338 -5.237 -5.106 -4.764 -4.670 -4.569
0.0015467 -1.00000 7.00000 19.4439716339 2.6305379841   19.130  5.061  4.4148  3.270    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.881 -6.634 -5.608 -5.364 -5.265 -5.137 -4.800 -4.709 -4.609
0.0015467 -1.00000 7.00000 19.4443721771 2.6305380752   19.130  5.061  4.4094  3.248    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.883 -6.658 -5.636 -5.394 -5.298 -5.174 -4.842 -4.753 -4.656
0.0015467 -1.00000 7.00000 19.4448661804 2.6305381875   19.131  5.062  4.4024  3.219    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.885 -6.689 -5.671 -5.433 -5.341 -5.220 -4.895 -4.809 -4.716
0.0015467 -1.00000 7.00000 19.4451599121 2.6305382542   19.131  5.063  4.3981  3.201    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.887 -6.676 -5.667 -5.432 -5.337 -5.209 -4.884 -4.794 -4.705
0.0015467 -1.00000 7.00000 19.4454879761 2.6305383288   19.131  5.063  4.3931  3.181    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.888 -6.698 -5.695 -5.462 -5.367 -5.239 -4.915 -4.826 -4.739
0.0015467 -1.00000 7.00000 19.4458522797 2.6305384116   19.132  5.064  4.3875  3.158    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.890 -6.722 -5.726 -5.495 -5.400 -5.273 -4.951 -4.863 -4.777
0.0015467 -1.00000 7.00000 19.4462604523 2.6305385043   19.132  5.065  4.3809  3.130    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.892 -6.750 -5.762 -5.533 -5.438 -5.312 -4.992 -4.906 -4.822
0.0015467 -1.00000 7.00000 19.4467163086 2.6305386079   19.132  5.066  4.3732  3.099    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.895 -6.783 -5.804 -5.577 -5.483 -5.358 -5.043 -4.959 -4.875
0.0015467 -1.00000 7.00000 19.4472274780 2.6305387241   19.133  5.067  4.3644  3.062    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.898 -6.824 -5.853 -5.628 -5.538 -5.420 -5.113 -5.031 -4.946
0.0015467 -1.00000 7.00000 19.4477977753 2.6305388537   19.133  5.068  4.3540  3.019    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.901 -6.870 -5.909 -5.688 -5.604 -5.492 -5.193 -5.113 -5.029
0.0015467 -1.00000 7.00000 19.4484348297 2.6305389984   19.134  5.070  4.3420  2.970    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.905 -6.924 -5.978 -5.760 -5.677 -5.570 -5.274 -5.197 -5.112
0.0015467 -1.00000 7.00000 19.4491481781 2.6305391605   19.135  5.072  4.3279  2.911    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.910 -6.997 -6.070 -5.856 -5.774 -5.668 -5.376 -5.303 -5.219
0.0015467 -1.00000 7.00000 19.4499454498 2.6305393416   19.135  5.074  4.3110  2.842    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.914 -7.077 -6.170 -5.967 -5.891 -5.793 -5.511 -5.441 -5.361
0.0015467 -1.00000 7.00000 19.4507637024 2.6305395274   19.136  5.075  4.2923  2.766    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.918 -7.044 -6.194 -6.003 -5.929 -5.821 -5.556 -5.481 -5.415
0.0015467 -1.00000 7.00000 19.4515533447 2.6305397068   19.137  5.076  4.2730  2.688    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.920 -7.141 -6.297 -6.120 -6.054 -5.954 -5.699 -5.629 -5.566
0.0015467 -1.00000 7.00000 19.4523010254 2.6305398766   19.137  5.077  4.2528  2.606    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.921 -7.217 -6.404 -6.236 -6.175 -6.083 -5.840 -5.775 -5.715
0.0015467 -1.00000 7.00000 19.4529819489 2.6305400312   19.138  5.076  4.2320  2.524    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.919 -7.290 -6.510 -6.351 -6.296 -6.211 -5.981 -5.921 -5.865
0.0015467 -1.00000 7.00000 19.4532833099 2.6305400996   19.138  5.074  4.2229  2.489    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.915 -7.317 -6.553 -6.399 -6.346 -6.264 -6.041 -5.983 -5.929
0.0015467 -1.00000 7.00000 19.4536190033 2.6305401759   19.139  5.072  4.2126  2.451    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.909 -7.342 -6.601 -6.450 -6.400 -6.322 -6.105 -6.050 -5.998
0.0015467 -1.00000 7.00000 19.4539966583 2.6305402616   19.139  5.067  4.2031  2.417    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.897 -7.359 -6.638 -6.491 -6.444 -6.368 -6.159 -6.106 -6.055
0.0015467 -1.00000 7.00000 19.4544429779 2.6305403629   19.139  5.061  4.1955  2.394    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.881 -7.367 -6.663 -6.519 -6.473 -6.400 -6.196 -6.145 -6.095
0.0015467 -1.00000 7.00000 19.4549999237 2.6305404894   19.140  5.059  4.1882  2.366    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.56e-08      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 -7.877 -7.385 -6.696 -6.555 -6.511 -6.441 -6.242 -6.193 -6.145
0.0015467 -1.00000 7.00000 19.4552688599 2.6305405504   19.140  5.060  4.1842  2.349    3  0.000  0.544     1.46     2.60     2.05     1.39     1.15  3  -6.5e-08      0.00 7.470e-01 2.514e-01 2.926e-04 7.913e-05 7.168e-04 -1.000 1.629e-03 -7.880 -7.401 -6.721 -6.582 -6.539 -6.470 -6.274 -6.226 -6.178
0.0015467 -1.00000 7.00000 19.4559020996 2.6305406942   19.141  5.064  4.1746  2.306    3  0.000  0.543     1.63     2.81     2.21     1.50     1.24  3 -6.26e-08      0.00 7.470e-01 2.514e-01 2.920e-04 7.935e-05 7.168e-04 -1.000 1.629e-03 -7.890 -7.441 -6.779 -6.645 -6.605 -6.540 -6.351 -6.305 -6.260
0.0015467 -1.00000 7.00000 19.4562759399 2.6305407790   19.141  5.066  4.1687  2.281    3  0.000  0.543     1.73     2.94     2.31     1.57     1.30  3 -6.18e-08      0.00 7.470e-01 2.514e-01 2.916e-04 7.948e-05 7.168e-04 -1.000 1.629e-03 -7.895 -7.468 -6.813 -6.683 -6.645 -6.583 -6.398 -6.354 -6.309
0.0015467 -1.00000 7.00000 19.4566917419 2.6305408734   19.141  5.069  4.1621  2.252    3  0.000  0.542     1.86     3.10     2.42     1.65     1.37  3 -6.03e-08      0.00 7.470e-01 2.514e-01 2.911e-04 7.963e-05 7.168e-04 -1.000 1.629e-03 -7.902 -7.500 -6.849 -6.725 -6.691 -6.632 -6.451 -6.409 -6.366
0.0015467 -1.00000 7.00000 19.4571609497 2.6305409799   19.142  5.072  4.1547  2.219    3  0.000  0.540     2.02     3.29     2.57     1.75     1.45  3 -5.89e-08      0.00 7.470e-01 2.514e-01 2.900e-04 8.052e-05 7.168e-04 -1.000 1.629e-03 -7.910 -7.539 -6.890 -6.773 -6.743 -6.689 -6.512 -6.473 -6.432
0.0015467 -1.00000 7.00000 19.4576835632 2.6305410985   19.142  5.076  4.1464  2.182    3  0.000  0.535     2.22     3.51     2.73     1.87     1.55  3  -5.8e-08      0.00 7.470e-01 2.514e-01 2.862e-04 8.428e-05 7.168e-04 -1.000 1.629e-03 -7.920 -7.580 -6.938 -6.827 -6.802 -6.752 -6.581 -6.545 -6.505
0.0015467 -1.00000 7.00000 19.4582691193 2.6305412314   19.143  5.080  4.1372  2.141    3  0.000  0.528     2.46     3.79     2.94     2.01     1.66  3 -5.72e-08      0.00 7.470e-01 2.514e-01 2.820e-04 8.847e-05 7.168e-04 -1.000 1.629e-03 -7.931 -7.617 -6.998 -6.891 -6.867 -6.820 -6.657 -6.623 -6.585
0.0015467 -1.00000 7.00000 19.4590530396 2.6305414093   19.144  5.087  4.1269  2.092    3  0.000  0.517     2.77     4.13     3.19     2.19     1.81  3 -5.64e-08      0.00 7.465e-01 2.519e-01 2.733e-04 1.018e-04 7.136e-04 -1.000 1.630e-03 -7.948 -7.655 -7.076 -6.969 -6.945 -6.900 -6.746 -6.714 -6.677
0.0015467 -1.00000 7.00000 19.4598350525 2.6305415867   19.145  5.091  4.1173  2.050    3  0.000  0.513     3.09     4.46     3.44     2.36     1.95  3 -5.65e-08      0.00 7.461e-01 2.523e-01 2.707e-04 1.067e-04 7.118e-04 -1.000 1.637e-03 -7.959 -7.683 -7.143 -7.037 -7.012 -6.969 -6.824 -6.793 -6.758
0.0015467 -1.00000 7.00000 19.4607124329 2.6305417858   19.145  5.096  4.1068  2.003    3  0.000  0.510     3.47     4.85     3.72     2.56     2.12  3 -7.56e-08      0.00 7.457e-01 2.526e-01 2.677e-04 1.122e-04 7.097e-04 -1.000 1.645e-03 -7.970 -7.718 -7.213 -7.108 -7.085 -7.045 -6.909 -6.880 -6.846
0.0015467 -1.00000 7.00000 19.4616889954 2.6305420073   19.146  5.101  4.0957  1.954    3  0.000  0.506     3.92     5.31     4.05     2.79     2.31  3 -7.54e-08      0.00 7.453e-01 2.531e-01 2.644e-04 1.183e-04 7.074e-04 -1.000 1.653e-03 -7.983 -7.760 -7.283 -7.183 -7.162 -7.126 -6.999 -6.974 -6.942
0.0015467 -1.00000 7.00000 19.4627132416 2.6305422396   19.147  5.105  4.0817  1.894    3  0.000  0.506     4.55     5.91     4.49     3.09     2.56  3 -7.14e-08      0.00 7.453e-01 2.531e-01 2.643e-04 1.184e-04 7.073e-04 -1.000 1.651e-03 -7.992 -7.803 -7.362 -7.269 -7.252 -7.221 -7.107 -7.084 -7.055
0.0015467 -1.00000 7.00000 19.4638576508 2.6305424992   19.148  5.109  4.0677  1.834    3  0.000  0.506     5.28     6.59     4.98     3.44     2.85  3  -6.7e-08      0.00 7.453e-01 2.531e-01 2.643e-04 1.184e-04 7.073e-04 -1.000 1.649e-03 -8.002 -7.882 -7.409 -7.340 -7.339 -7.322 -7.214 -7.201 -7.175
0.0015467 -1.00000 7.00000 19.4651317596 2.6305427881   19.149  5.113  4.0547  1.778    3  0.000  0.506     6.08     7.29     5.49     3.79     3.15  3 -6.34e-08      0.00 7.453e-01 2.531e-01 2.643e-04 1.185e-04 7.073e-04 -1.000 1.647e-03 -8.012 -7.918 -7.483 -7.419 -7.422 -7.410 -7.314 -7.304 -7.281
0.0015467 -1.00000 7.00000 19.4665660858 2.6305431133   19.150  5.117  4.0429  1.727    3  0.000  0.506     6.91     8.00     6.00     4.15     3.44  3 -6.39e-08      0.00 7.452e-01 2.531e-01 2.642e-04 1.186e-04 7.072e-04 -1.000 1.644e-03 -8.022 -7.948 -7.550 -7.491 -7.496 -7.489 -7.404 -7.398 -7.376
0.0015467 -1.00000 7.00000 19.4681663513 2.6305434761   19.152  5.121  4.0331  1.684    3  0.000  0.506     7.69     8.64     6.46     4.47     3.71  3 -7.86e-08      0.00 7.452e-01 2.531e-01 2.642e-04 1.187e-04 7.072e-04 -1.000 1.641e-03 -8.031 -7.973 -7.606 -7.551 -7.557 -7.554 -7.480 -7.476 -7.456
0.0015467 -1.00000 7.00000 19.4699592590 2.6305438824   19.154  5.124  4.0273  1.658    3  0.000  0.505     8.21     9.07     6.76     4.68     3.89  3 -1.11e-07      0.00 7.452e-01 2.531e-01 2.642e-04 1.188e-04 7.072e-04 -1.000 1.637e-03 -8.040 -7.989 -7.642 -7.588 -7.597 -7.596 -7.527 -7.525 -7.506
0.0015467 -1.00000 7.00000 19.4740028381 2.6305447985   19.157  5.131  4.0189  1.617    3  0.000  0.505     9.08     9.75     7.25     5.03     4.17  3  -1.5e-07      0.00 7.452e-01 2.532e-01 2.641e-04 1.190e-04 7.070e-04 -1.000 1.629e-03 -8.057 -8.017 -7.698 -7.648 -7.658 -7.660 -7.601 -7.601 -7.584
0.0015467 -1.00000 7.00000 19.4823513031 2.6305466886   19.164  5.132  4.0234  1.634    4  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-07      0.00 7.452e-01 2.531e-01 2.643e-04 1.186e-04 7.071e-04 -1.000 1.629e-03 -8.060 -8.015 -7.680 -7.629 -7.638 -7.639 -7.574 -7.573 -7.555
0.0015467 -1.00000 7.00000 19.4915657043 2.6305487725   19.171  5.133  4.0307  1.663    4  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-07      0.00 7.453e-01 2.531e-01 2.646e-04 1.182e-04 7.072e-04 -1.000 1.629e-03 -8.063 -8.008 -7.649 -7.594 -7.601 -7.599 -7.527 -7.524 -7.505
0.0015467 -1.00000 7.00000 19.5011272430 2.6305509326   19.180  5.136  4.0532  1.750    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-07      0.00 7.453e-01 2.531e-01 2.649e-04 1.178e-04 7.073e-04 -1.000 1.629e-03 -8.069 -7.978 -7.547 -7.484 -7.486 -7.475 -7.381 -7.371 -7.348
0.0015467 -1.00000 7.00000 19.5138626099 2.6305538059   19.191  5.143  4.0822  1.859    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-07      0.00 7.453e-01 2.531e-01 2.653e-04 1.173e-04 7.075e-04 -1.000 1.629e-03 -8.087 -7.897 -7.455 -7.361 -7.344 -7.313 -7.198 -7.176 -7.147
0.0015467 -1.00000 7.00000 19.5164184570 2.6305543820   19.193  5.150  4.0894  1.881    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-07      0.00 7.453e-01 2.531e-01 2.654e-04 1.172e-04 7.075e-04 -1.000 1.629e-03 -8.104 -7.897 -7.435 -7.339 -7.320 -7.286 -7.165 -7.140 -7.110
0.0015467 -1.00000 7.00000 19.5172061920 2.6305545595   19.194  5.154  4.0946  1.898    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-07      0.00 7.453e-01 2.531e-01 2.654e-04 1.171e-04 7.075e-04 -1.000 1.629e-03 -8.114 -7.894 -7.419 -7.320 -7.300 -7.264 -7.138 -7.113 -7.081
0.0015467 -1.00000 7.00000 19.5179519653 2.6305547276   19.194  5.156  4.1052  1.938    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-07      0.00 7.453e-01 2.531e-01 2.655e-04 1.171e-04 7.075e-04 -1.000 1.629e-03 -8.120 -7.872 -7.371 -7.267 -7.244 -7.204 -7.069 -7.041 -7.008
0.0015467 -1.00000 7.00000 19.5186195374 2.6305548780   19.195  5.156  4.1195  1.995    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-07      0.00 7.453e-01 2.531e-01 2.655e-04 1.171e-04 7.075e-04 -1.000 1.629e-03 -8.119 -7.841 -7.291 -7.184 -7.160 -7.117 -6.970 -6.938 -6.903
0.0015467 -1.00000 7.00000 19.5192394257 2.6305550176   19.195  5.155  4.1320  2.046    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-07      0.00 7.453e-01 2.531e-01 2.655e-04 1.170e-04 7.075e-04 -1.000 1.629e-03 -8.117 -7.818 -7.212 -7.107 -7.085 -7.040 -6.881 -6.848 -6.810
0.0015467 -1.00000 7.00000 19.5198593140 2.6305551573   19.195  5.154  4.1421  2.087    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1    -2e-07      0.00 7.453e-01 2.531e-01 2.655e-04 1.170e-04 7.075e-04 -1.000 1.629e-03 -8.116 -7.796 -7.152 -7.046 -7.024 -6.977 -6.809 -6.774 -6.735
0.0015467 -1.00000 7.00000 19.5205440521 2.6305553116   19.196  5.154  4.1513  2.125    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-07      0.00 7.453e-01 2.531e-01 2.655e-04 1.170e-04 7.075e-04 -1.000 1.629e-03 -8.115 -7.764 -7.105 -6.994 -6.968 -6.917 -6.742 -6.705 -6.664
0.0015467 -1.00000 7.00000 19.5213108063 2.6305554843   19.197  5.153  4.1601  2.160    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-07      0.00 7.453e-01 2.531e-01 2.656e-04 1.169e-04 7.075e-04 -1.000 1.629e-03 -8.113 -7.724 -7.067 -6.946 -6.914 -6.858 -6.678 -6.637 -6.595
0.0015467 -1.00000 7.00000 19.5221672058 2.6305556772   19.197  5.153  4.1686  2.195    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-07      0.00 7.453e-01 2.531e-01 2.656e-04 1.169e-04 7.076e-04 -1.000 1.629e-03 -8.112 -7.687 -7.029 -6.900 -6.863 -6.801 -6.616 -6.572 -6.528
0.0015467 -1.00000 7.00000 19.5231227875 2.6305558924   19.198  5.152  4.1765  2.227    5  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-07      0.00 7.453e-01 2.531e-01 2.656e-04 1.169e-04 7.076e-04 -1.000 1.629e-03 -8.111 -7.656 -6.990 -6.855 -6.814 -6.749 -6.558 -6.512 -6.466
0.0015467 -1.00000 7.00000 19.5241947174 2.6305561338   19.199  5.152  4.1836  2.256    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-07      0.00 7.453e-01 2.531e-01 2.657e-04 1.168e-04 7.076e-04 -1.000 1.629e-03 -8.109 -7.631 -6.953 -6.814 -6.771 -6.702 -6.507 -6.458 -6.411
0.0015467 -1.00000 7.00000 19.5253887177 2.6305564026   19.200  5.151  4.1901  2.283    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-07      0.00 7.453e-01 2.531e-01 2.657e-04 1.168e-04 7.076e-04 -1.000 1.629e-03 -8.107 -7.610 -6.917 -6.776 -6.731 -6.660 -6.460 -6.410 -6.362
0.0015467 -1.00000 7.00000 19.5267238617 2.6305567032   19.201  5.150  4.1959  2.307    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-07      0.00 7.453e-01 2.530e-01 2.657e-04 1.167e-04 7.076e-04 -1.000 1.629e-03 -8.106 -7.590 -6.885 -6.741 -6.695 -6.622 -6.418 -6.367 -6.317
0.0015467 -1.00000 7.00000 19.5282192230 2.6305570397   19.203  5.150  4.2013  2.329    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-07      0.00 7.453e-01 2.530e-01 2.658e-04 1.166e-04 7.076e-04 -1.000 1.629e-03 -8.105 -7.572 -6.856 -6.710 -6.662 -6.587 -6.379 -6.327 -6.276
0.0015467 -1.00000 7.00000 19.5298881531 2.6305574153   19.204  5.149  4.2061  2.348    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-07      0.00 7.453e-01 2.530e-01 2.658e-04 1.166e-04 7.076e-04 -1.000 1.629e-03 -8.104 -7.557 -6.830 -6.681 -6.633 -6.557 -6.345 -6.291 -6.240
0.0015467 -1.00000 7.00000 19.5317535400 2.6305578350   19.206  5.149  4.2106  2.367    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-07      0.00 7.453e-01 2.530e-01 2.659e-04 1.165e-04 7.077e-04 -1.000 1.629e-03 -8.103 -7.542 -6.805 -6.655 -6.606 -6.528 -6.313 -6.258 -6.206
0.0015467 -1.00000 7.00000 19.5361652374 2.6305588273   19.210  5.149  4.2194  2.402    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-07      0.00 7.453e-01 2.530e-01 2.660e-04 1.163e-04 7.077e-04 -1.000 1.629e-03 -8.102 -7.514 -6.758 -6.605 -6.553 -6.473 -6.252 -6.195 -6.141
0.0015467 -1.00000 7.00000 19.5414962769 2.6305600256   19.215  5.149  4.2276  2.435    5  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-07      0.00 7.454e-01 2.530e-01 2.662e-04 1.161e-04 7.078e-04 -1.000 1.629e-03 -8.102 -7.489 -6.716 -6.559 -6.506 -6.422 -6.195 -6.137 -6.081
