# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 18:46:25 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 7.00000 0.5000000000 2.2374541529    0.500 -0.858  3.5965  4.333    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.915 10.194 9.158 7.867 6.970 6.237 5.314 4.665 4.474
0.0015467 -1.00000 7.00000 0.5106247663 2.2481452423    0.511 -0.843  3.5989  4.337    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.879 10.116 9.091 7.812 6.923 6.200 5.283 4.632 4.445
0.0015467 -1.00000 7.00000 0.5332841277 2.2693181890    0.533 -0.810  3.6038  4.342    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.795 9.946 8.946 7.694 6.822 6.115 5.211 4.556 4.377
0.0015467 -1.00000 7.00000 0.5500000715 2.2836583126    0.550 -0.784  3.6073  4.343    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.731 9.821 8.838 7.605 6.746 6.049 5.154 4.497 4.324
0.0015467 -1.00000 7.00000 0.5592414737 2.2911644173    0.559 -0.771  3.6097  4.347    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.697 9.744 8.774 7.554 6.703 6.014 5.126 4.467 4.298
0.0015467 -1.00000 7.00000 0.5863447189 2.3116177332    0.586 -0.726  3.6168  4.352    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.586 9.507 8.573 7.392 6.568 5.902 5.032 4.371 4.214
0.0015467 -1.00000 7.00000 0.6000000238 2.3211213258    0.600 -0.703  3.6203  4.353    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.528 9.386 8.469 7.309 6.498 5.844 4.983 4.321 4.169
0.0015467 -1.00000 7.00000 0.6168270111 2.3321693288    0.617 -0.676  3.6252  4.356    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.459 9.232 8.341 7.205 6.412 5.774 4.925 4.264 4.120
0.0015467 -1.00000 7.00000 0.6499999762 2.3520353107    0.650 -0.615  3.6356  4.360    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.307 8.891 8.061 6.980 6.226 5.621 4.799 4.145 4.014
0.0015467 -1.00000 7.00000 0.6547481418 2.3546900415    0.655 -0.606  3.6373  4.361    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.285 8.837 8.019 6.947 6.198 5.599 4.782 4.130 4.000
